transaction_id,customer_id,account_id,merchant_id,device_id,transaction_date,transaction_type,amount,location,is_fraud,fraud_reason
49797,2939,5869,3062,6710,2026-04-06 21:48:36,WITHDRAWAL,189281.03,Yamoussoukro,0,
49798,888,1786,2260,6414,2025-03-28 13:44:02,PAYMENT,976059.56,Yamoussoukro,0,
49799,661,1324,429,12920,2026-07-11 11:08:31,DEPOSIT,259327.79,Korhogo,0,
49800,4029,8040,4485,4606,2024-12-20 12:10:47,DEPOSIT,945687.55,Yamoussoukro,1,Unusual location
49801,1754,3547,3255,8765,2025-03-20 05:24:32,DEPOSIT,393142.85,Yamoussoukro,0,
49802,5848,11681,2625,7150,2025-10-09 22:19:16,PAYMENT,226506.82,Korhogo,0,
49803,5485,10968,3075,11128,2026-04-21 15:44:25,WITHDRAWAL,592614.61,Abidjan,0,
49804,1635,3301,221,1243,2025-07-29 06:31:37,TRANSFER,862534.49,Bouake,0,
49805,7238,14498,4222,9809,2026-05-04 02:26:01,WITHDRAWAL,78985.64,Abidjan,0,
49806,2119,4263,524,9756,2025-01-31 23:57:40,WITHDRAWAL,314903.7,Korhogo,0,
49807,4424,8822,1182,18558,2025-10-26 15:46:18,PAYMENT,703892.19,Korhogo,0,
49808,2304,4620,102,16553,2025-06-16 00:13:48,DEPOSIT,121057.99,Yamoussoukro,0,
49809,9314,18730,3180,18596,2024-12-01 00:53:37,PAYMENT,221810.77,Yamoussoukro,0,
49810,2026,4070,3617,4073,2025-05-26 08:59:35,DEPOSIT,531537.9,Bouake,0,
49811,9253,18595,184,18678,2024-11-09 03:51:17,WITHDRAWAL,96951.12,Abidjan,0,
49812,216,423,2944,5785,2025-04-25 13:49:48,DEPOSIT,752213.72,San Pedro,0,
49813,6773,13558,3005,19051,2025-11-10 00:00:26,PAYMENT,693619.56,Korhogo,0,
49814,446,887,3606,5360,2024-09-30 21:23:33,WITHDRAWAL,862787.35,San Pedro,0,
49815,811,1630,4854,14063,2025-09-05 15:10:34,PAYMENT,487468.02,San Pedro,0,
49816,6526,13071,3062,11468,2026-07-19 23:00:03,TRANSFER,269108.57,Yamoussoukro,0,
49817,6599,13217,3537,10188,2025-09-27 14:23:36,PAYMENT,61983.53,Korhogo,0,
49818,2845,5701,2471,18415,2025-01-31 14:50:28,WITHDRAWAL,810894.96,Yamoussoukro,0,
49819,3234,6440,623,5968,2026-01-20 07:28:44,PAYMENT,125032.62,Korhogo,0,
49820,2918,5835,4199,12225,2024-09-23 09:43:00,PAYMENT,236627.73,Bouake,0,
49821,8308,16688,3383,10719,2024-12-16 01:54:01,DEPOSIT,699672.2,Korhogo,0,
49822,4000,7982,632,18285,2025-03-21 06:37:13,PAYMENT,384325.12,Abidjan,0,
49823,4746,9478,1735,10859,2025-12-20 06:28:16,PAYMENT,92755.23,Abidjan,0,
49824,8939,17945,2780,1850,2025-10-20 15:52:36,PAYMENT,91803.27,San Pedro,0,
49825,1014,2039,2902,10696,2026-04-06 21:59:25,DEPOSIT,936701.43,Bouake,0,
49826,7800,15625,3999,7376,2026-07-11 14:44:52,WITHDRAWAL,807368.25,San Pedro,0,
49827,7768,15566,4300,19756,2025-07-30 21:21:16,PAYMENT,748146.86,Abidjan,0,
49828,9515,19133,759,3861,2026-02-16 02:54:55,DEPOSIT,857445.39,Bouake,0,
49829,4477,8932,3670,17810,2025-07-15 03:01:34,WITHDRAWAL,468854.4,San Pedro,0,
49830,9245,18579,3297,12571,2025-01-29 23:41:28,PAYMENT,685528.62,Abidjan,0,
49831,1572,3172,1844,2649,2026-03-13 01:26:46,TRANSFER,912710.61,Korhogo,0,
49832,762,1533,4292,1704,2026-07-18 15:50:05,PAYMENT,771901.54,Abidjan,0,
49833,3015,6012,2246,1614,2025-12-14 13:03:41,DEPOSIT,329791.31,Korhogo,0,
49834,1462,2936,251,13546,2025-07-03 06:01:41,PAYMENT,113500.87,San Pedro,0,
49835,2403,4820,4552,11679,2026-02-01 02:26:38,DEPOSIT,631130.95,Yamoussoukro,0,
49836,1560,3145,1045,2588,2026-04-05 02:41:56,TRANSFER,213923.28,Bouake,0,
49837,298,600,2554,17236,2025-07-24 02:26:59,PAYMENT,499375.76,Abidjan,0,
49838,2603,5216,318,11117,2025-08-07 19:18:08,WITHDRAWAL,111654.85,Abidjan,0,
49839,3347,6673,2143,13845,2024-12-11 10:40:59,WITHDRAWAL,660640.07,Korhogo,1,Unusual location
49840,4914,9812,290,13291,2026-06-15 22:22:02,DEPOSIT,472288.44,Korhogo,1,Multiple transactions
49841,9767,19647,3973,4732,2026-03-06 16:03:05,WITHDRAWAL,647949.15,Bouake,0,
49842,5759,11504,2490,14581,2025-02-16 06:26:02,WITHDRAWAL,630639.15,San Pedro,0,
49843,6416,12846,4809,7927,2025-03-18 16:52:36,WITHDRAWAL,993969.95,Korhogo,0,
49844,9182,18453,4504,17856,2024-12-26 12:39:57,TRANSFER,256726.93,Abidjan,0,
49845,2997,5974,4785,12709,2025-12-06 11:02:54,DEPOSIT,564850.04,Korhogo,0,
49846,7372,14764,4065,16910,2025-03-25 10:07:03,PAYMENT,865830.06,Abidjan,0,
49847,1646,3321,983,11722,2024-12-31 09:48:05,PAYMENT,940318.76,Yamoussoukro,0,
49848,4368,8704,2342,5125,2025-12-02 00:56:44,TRANSFER,344287.46,Bouake,0,
49849,5977,11950,835,15150,2026-06-17 01:49:51,WITHDRAWAL,789569.55,Bouake,0,
49850,9127,18352,2134,7628,2025-04-23 01:49:13,DEPOSIT,744048.84,Korhogo,0,
49851,686,1376,2441,229,2026-05-29 21:21:57,TRANSFER,112748.49,Bouake,0,
49852,4597,9176,4668,7832,2025-03-24 07:43:21,DEPOSIT,187928.39,San Pedro,0,
49853,455,902,3990,5533,2025-11-26 13:55:17,WITHDRAWAL,182808.82,Korhogo,0,
49854,8870,17811,1540,10237,2026-06-27 11:30:46,DEPOSIT,791419.34,Abidjan,0,
49855,2949,5887,1814,19210,2025-07-25 03:39:01,TRANSFER,160521.61,Yamoussoukro,0,
49856,8855,17779,264,8554,2025-09-06 23:59:44,WITHDRAWAL,346136.96,Korhogo,0,
49857,1626,3282,1322,1485,2025-08-19 18:12:35,PAYMENT,193035.57,Abidjan,0,
49858,392,781,641,14042,2024-12-05 23:04:21,WITHDRAWAL,851924.83,San Pedro,0,
49859,1461,2933,586,418,2025-11-11 19:05:26,PAYMENT,204429.58,Yamoussoukro,0,
49860,2273,4558,2896,9892,2026-06-04 09:22:39,PAYMENT,200974.02,Yamoussoukro,1,Suspicious merchant
49861,3415,6809,1353,18533,2025-05-19 07:35:52,DEPOSIT,353024.0,Korhogo,0,
49862,4205,8387,1794,17094,2025-05-08 01:30:40,DEPOSIT,466869.49,Bouake,0,
49863,5790,11568,3927,12513,2025-08-05 02:44:15,TRANSFER,146366.48,Yamoussoukro,0,
49864,5650,11299,1013,2490,2024-10-24 15:37:01,DEPOSIT,421890.91,Bouake,0,
49865,3076,6128,1149,15653,2025-04-19 03:41:33,DEPOSIT,940610.84,Yamoussoukro,1,Multiple transactions
49866,7225,14472,2255,3201,2026-07-03 02:59:43,TRANSFER,251207.6,Korhogo,0,
49867,3176,6330,4780,9037,2025-06-11 09:24:40,TRANSFER,947630.41,Korhogo,0,
49868,9424,18948,1969,16448,2026-03-07 14:10:53,TRANSFER,775603.62,Yamoussoukro,0,
49869,2681,5373,4278,2589,2026-02-03 05:13:18,WITHDRAWAL,396599.9,Bouake,0,
49870,9780,19670,2324,18119,2026-05-23 06:34:21,WITHDRAWAL,194223.69,San Pedro,0,
49871,8875,17819,525,4322,2025-03-26 17:13:20,DEPOSIT,193427.21,Bouake,0,
49872,1366,2744,280,13622,2025-01-20 00:26:55,WITHDRAWAL,657385.32,San Pedro,0,
49873,1575,3178,990,11675,2026-06-25 14:36:47,TRANSFER,653569.1,Abidjan,0,
49874,9345,18787,2654,10454,2025-09-06 17:11:53,DEPOSIT,653057.78,Korhogo,0,
49875,1616,3264,4249,13285,2026-06-04 00:47:28,TRANSFER,588672.94,Bouake,0,
49876,6475,12967,3927,17256,2026-01-07 07:12:21,DEPOSIT,677346.35,Bouake,0,
49877,9081,18258,2949,9038,2025-12-15 23:05:22,PAYMENT,420651.46,Abidjan,1,Unusual location
49878,8503,17068,3545,897,2024-09-02 08:55:22,TRANSFER,507201.47,Yamoussoukro,0,
49879,7559,15136,1790,6264,2026-05-10 11:08:37,DEPOSIT,792023.84,Abidjan,0,
49880,4564,9106,1114,931,2024-11-29 16:05:31,DEPOSIT,292550.78,Bouake,1,Unknown device
49881,6728,13468,344,19331,2025-11-19 09:26:28,DEPOSIT,889821.07,Abidjan,0,
49882,106,208,2929,6946,2026-07-12 06:42:03,PAYMENT,544254.51,Abidjan,0,
49883,9591,19289,1228,3739,2025-10-17 17:57:52,TRANSFER,315529.55,Yamoussoukro,0,
49884,3930,7838,721,18211,2024-09-05 08:57:54,WITHDRAWAL,490375.6,San Pedro,0,
49885,1231,2486,189,1,2026-03-15 12:37:08,DEPOSIT,511696.87,Yamoussoukro,0,
49886,6557,13131,1116,5980,2026-04-18 01:34:52,TRANSFER,720513.44,Korhogo,0,
49887,3294,6570,668,163,2025-01-22 19:26:42,WITHDRAWAL,71020.99,San Pedro,0,
49888,706,1414,4761,6343,2025-02-25 20:14:18,WITHDRAWAL,757285.11,Abidjan,0,
49889,2465,4949,1161,2952,2026-07-21 20:06:23,WITHDRAWAL,81897.04,Bouake,0,
49890,8253,16571,4813,6140,2025-09-18 16:31:40,PAYMENT,501478.98,Bouake,0,
49891,8794,17645,4823,14954,2025-12-15 17:12:38,DEPOSIT,16585.29,Abidjan,0,
49892,4499,8977,3630,7670,2024-08-14 12:54:41,WITHDRAWAL,352602.43,Yamoussoukro,0,
49893,9179,18448,4953,13147,2025-12-10 14:47:56,DEPOSIT,654056.45,Bouake,0,
49894,8991,18061,1637,10917,2025-03-18 12:26:24,DEPOSIT,105781.14,Yamoussoukro,0,
49895,9654,19416,1916,4568,2024-11-05 08:02:48,WITHDRAWAL,287290.53,San Pedro,0,
49896,131,257,3610,11228,2025-03-15 13:16:38,TRANSFER,464648.42,Bouake,0,
49897,854,1725,4043,14163,2025-07-31 17:21:54,TRANSFER,978434.27,Korhogo,0,
49898,8950,17967,1203,16552,2025-10-25 09:10:18,PAYMENT,384903.02,Bouake,0,
49899,8485,17034,463,4085,2026-06-02 03:57:31,DEPOSIT,340919.65,Abidjan,0,
49900,1218,2457,4343,11445,2025-06-21 05:25:50,DEPOSIT,841188.49,Bouake,0,
49901,7,11,170,11266,2024-09-08 05:44:26,PAYMENT,58865.57,Korhogo,0,
49902,805,1620,4225,16524,2025-11-29 13:39:34,WITHDRAWAL,140498.97,Abidjan,0,
49903,6009,12014,2132,19809,2024-08-23 17:02:07,WITHDRAWAL,250539.39,Yamoussoukro,0,
49904,9585,19279,1698,7872,2026-02-10 23:28:04,WITHDRAWAL,657223.85,San Pedro,1,Large amount
49905,6395,12800,159,15363,2024-09-07 16:13:08,DEPOSIT,592088.45,San Pedro,0,
49906,8190,16445,2254,17980,2025-10-14 20:25:42,PAYMENT,307975.75,Bouake,0,
49907,899,1804,2747,184,2025-03-10 22:42:54,DEPOSIT,783176.74,Yamoussoukro,0,
49908,4080,8142,4236,2917,2024-08-07 07:56:14,WITHDRAWAL,926934.47,Abidjan,0,
49909,2894,5789,3918,14045,2025-11-10 02:11:43,DEPOSIT,377942.63,Bouake,0,
49910,5843,11672,3068,6522,2024-09-20 02:02:14,PAYMENT,242778.52,Yamoussoukro,0,
49911,4843,9674,1094,18060,2025-06-21 08:56:42,WITHDRAWAL,485019.85,Abidjan,0,
49912,7725,15480,3943,10909,2026-01-24 21:29:01,DEPOSIT,560487.86,Yamoussoukro,0,
49913,5857,11699,4108,19615,2025-05-02 04:27:40,TRANSFER,848297.88,Bouake,0,
49914,7336,14692,4615,4422,2025-08-10 01:36:01,PAYMENT,194033.31,Yamoussoukro,0,
49915,5304,10589,3573,1342,2025-01-24 02:23:29,WITHDRAWAL,932826.45,San Pedro,0,
49916,7504,15029,1686,16096,2025-08-06 03:31:05,WITHDRAWAL,362601.4,San Pedro,0,
49917,6289,12576,4920,9976,2025-06-18 11:01:47,DEPOSIT,696803.43,Korhogo,0,
49918,6378,12771,2643,15808,2024-11-06 22:53:25,TRANSFER,486616.3,Yamoussoukro,0,
49919,2926,5846,4420,5968,2025-03-11 15:33:20,WITHDRAWAL,71852.68,Abidjan,0,
49920,8143,16346,3287,1698,2026-06-13 16:32:35,WITHDRAWAL,816896.73,Bouake,0,
49921,2308,4627,4284,13578,2024-12-08 07:01:41,WITHDRAWAL,214405.98,Abidjan,0,
49922,3071,6118,3344,11921,2025-06-10 22:32:32,DEPOSIT,485170.12,Bouake,0,
49923,1861,3757,641,9033,2025-05-23 15:04:50,PAYMENT,394741.36,Yamoussoukro,0,
49924,1089,2192,3592,12827,2026-01-21 09:59:27,DEPOSIT,233848.38,San Pedro,1,Unusual location
49925,389,776,1559,16229,2026-03-28 04:35:51,WITHDRAWAL,627139.36,Korhogo,0,
49926,3866,7704,4315,976,2026-01-20 21:51:05,WITHDRAWAL,477637.73,Abidjan,0,
49927,9000,18081,1512,4170,2026-05-09 04:47:13,DEPOSIT,673599.78,Korhogo,0,
49928,9135,18365,670,3353,2024-11-15 11:30:08,PAYMENT,663795.49,Korhogo,0,
49929,2635,5282,1152,16721,2024-11-05 17:55:15,DEPOSIT,322660.6,Korhogo,0,
49930,155,305,3597,7975,2025-05-11 05:16:23,PAYMENT,349768.5,Bouake,0,
49931,6347,12697,696,17108,2025-02-19 05:34:16,WITHDRAWAL,594942.99,San Pedro,0,
49932,2910,5822,4274,3781,2025-11-04 06:14:01,WITHDRAWAL,460350.55,Bouake,0,
49933,2057,4130,2694,11218,2024-11-27 09:59:43,TRANSFER,967886.88,San Pedro,0,
49934,6086,12168,2113,18996,2026-07-17 18:10:58,PAYMENT,167443.74,Korhogo,0,
49935,2806,5616,4549,13055,2024-08-25 15:17:56,WITHDRAWAL,961163.36,Korhogo,0,
49936,9866,19841,2166,14334,2025-01-18 11:36:02,DEPOSIT,20873.44,Yamoussoukro,0,
49937,6321,12640,1400,11108,2025-06-16 10:24:29,PAYMENT,958954.74,Korhogo,0,
49938,3579,7119,593,19809,2026-03-30 06:38:07,PAYMENT,572792.85,Abidjan,0,
49939,2673,5354,31,10179,2025-11-08 16:24:53,TRANSFER,89942.69,San Pedro,0,
49940,3903,7783,2189,13138,2025-01-26 07:58:25,PAYMENT,123130.5,Korhogo,0,
49941,8935,17938,2684,10899,2024-09-10 04:05:45,PAYMENT,77925.96,Korhogo,0,
49942,7542,15099,3294,4353,2025-11-05 10:49:06,WITHDRAWAL,105386.99,Bouake,0,
49943,4851,9689,850,15136,2026-03-13 15:25:20,TRANSFER,962638.6,Korhogo,0,
49944,9228,18550,2857,6170,2024-10-04 14:52:26,TRANSFER,580071.37,Abidjan,0,
49945,9487,19073,4094,9833,2026-02-08 12:30:47,WITHDRAWAL,863433.53,Yamoussoukro,0,
49946,9965,20042,314,15970,2025-02-24 11:02:47,TRANSFER,613064.48,San Pedro,0,
49947,2830,5670,115,8224,2026-07-17 20:13:48,DEPOSIT,794725.12,Yamoussoukro,0,
49948,8615,17282,4284,17875,2026-05-06 18:54:08,WITHDRAWAL,522958.17,Bouake,0,
49949,1620,3272,1811,10159,2025-12-01 22:25:09,DEPOSIT,826118.83,Bouake,0,
49950,5513,11025,4959,10195,2024-09-14 12:24:50,DEPOSIT,689153.45,San Pedro,0,
49951,984,1978,2622,16881,2026-07-09 14:58:18,PAYMENT,738384.16,San Pedro,0,
49952,152,299,4345,10010,2024-10-16 20:03:02,PAYMENT,795981.46,Yamoussoukro,0,
49953,7101,14222,395,19615,2026-01-09 04:20:07,PAYMENT,38528.42,Yamoussoukro,0,
49954,1547,3119,4442,1749,2025-04-14 21:42:41,WITHDRAWAL,172019.18,Korhogo,0,
49955,278,558,2472,14745,2024-11-23 03:49:03,PAYMENT,101776.02,Korhogo,0,
49956,4758,9498,3602,6497,2025-07-28 12:12:09,PAYMENT,284727.92,San Pedro,0,
49957,5611,11220,28,2456,2025-02-03 17:15:41,WITHDRAWAL,687327.82,Bouake,0,
49958,5783,11553,4713,12417,2024-10-23 10:04:50,TRANSFER,251480.39,Bouake,0,
49959,8044,16148,2972,6845,2026-02-03 00:23:02,DEPOSIT,260142.1,Korhogo,0,
49960,5726,11439,82,10816,2024-10-27 05:42:57,DEPOSIT,579074.0,Korhogo,0,
49961,1595,3223,2860,10212,2026-03-07 04:05:33,PAYMENT,860779.9,Korhogo,0,
49962,8260,16589,158,4201,2025-07-23 08:18:33,WITHDRAWAL,548932.46,Korhogo,0,
49963,2061,4141,482,2861,2024-12-21 03:37:05,DEPOSIT,919731.55,Abidjan,0,
49964,55,94,3246,307,2026-04-28 13:27:15,DEPOSIT,697515.21,Bouake,0,
49965,4908,9800,758,19882,2024-12-19 13:04:34,TRANSFER,179191.21,Abidjan,0,
49966,647,1294,4004,15715,2025-06-03 13:09:31,DEPOSIT,785100.9,Yamoussoukro,0,
49967,7720,15472,923,4400,2025-03-29 07:44:39,WITHDRAWAL,48048.95,Yamoussoukro,0,
49968,3327,6633,908,18795,2026-07-08 21:40:12,DEPOSIT,60054.25,Abidjan,0,
49969,4844,9675,905,9666,2024-09-20 02:22:26,WITHDRAWAL,380438.97,Bouake,0,
49970,7937,15939,346,15230,2025-02-16 20:15:37,PAYMENT,170981.08,Yamoussoukro,0,
49971,3283,6543,4160,12763,2025-08-16 14:25:53,DEPOSIT,409195.77,Bouake,0,
49972,9584,19275,3214,15716,2026-06-03 19:50:31,PAYMENT,857622.32,Yamoussoukro,0,
49973,5807,11601,1628,14192,2025-04-11 22:20:06,DEPOSIT,281677.47,Abidjan,0,
49974,3818,7598,2618,6043,2025-06-23 01:05:52,PAYMENT,104601.58,Bouake,0,
49975,4003,7989,4674,5492,2025-10-17 22:07:52,WITHDRAWAL,349935.9,Korhogo,0,
49976,2835,5682,283,4853,2026-04-03 23:46:37,TRANSFER,862489.88,Abidjan,0,
49977,4497,8971,2858,2632,2024-08-09 20:47:29,TRANSFER,356988.84,Yamoussoukro,0,
49978,4178,8332,1213,14951,2026-06-13 13:12:14,DEPOSIT,121833.78,Yamoussoukro,0,
49979,2115,4253,4594,6448,2024-08-08 21:59:51,WITHDRAWAL,152013.98,Abidjan,0,
49980,1758,3556,4841,16056,2025-12-05 12:16:10,DEPOSIT,978744.17,Korhogo,0,
49981,1709,3462,1392,86,2024-09-20 01:17:17,PAYMENT,41181.74,Abidjan,0,
49982,3595,7151,4789,15840,2025-09-09 04:24:09,TRANSFER,798030.71,San Pedro,0,
49983,4608,9195,3833,9049,2025-02-22 11:47:36,TRANSFER,920758.85,Yamoussoukro,0,
49984,296,597,2315,7164,2024-11-05 17:36:12,PAYMENT,162803.58,Bouake,0,
49985,3732,7424,3467,6971,2026-07-14 07:28:55,PAYMENT,392671.98,Bouake,0,
49986,1213,2449,4143,11632,2025-11-17 01:23:18,TRANSFER,848202.42,Yamoussoukro,0,
49987,3186,6350,1,17788,2026-04-11 03:45:23,WITHDRAWAL,414756.13,Yamoussoukro,0,
49988,2743,5496,4827,7451,2025-01-19 23:57:34,TRANSFER,658435.71,Abidjan,0,
49989,1610,3252,1205,19209,2025-01-15 20:17:32,PAYMENT,82534.06,San Pedro,0,
49990,5992,11983,4078,5686,2025-04-13 06:01:52,TRANSFER,591057.79,Korhogo,0,
49991,6203,12401,2709,6625,2025-11-17 09:38:48,TRANSFER,608185.34,Korhogo,0,
49992,8185,16434,3775,15709,2025-09-13 16:14:22,DEPOSIT,409957.05,Bouake,1,Unusual location
49993,3629,7216,670,15478,2026-02-23 09:06:35,PAYMENT,357697.35,Bouake,0,
49994,384,765,2673,13721,2025-02-27 22:19:23,DEPOSIT,135542.15,Yamoussoukro,0,
49995,6471,12959,1175,67,2025-07-14 05:27:54,PAYMENT,397168.6,Abidjan,0,
49996,9104,18300,3566,18264,2026-04-14 05:14:36,TRANSFER,866901.85,Korhogo,0,
49997,8991,18062,2401,13364,2025-03-25 18:39:35,TRANSFER,323499.09,Bouake,0,
49998,1429,2877,3451,11032,2024-12-05 00:34:20,PAYMENT,813353.8,Yamoussoukro,1,Suspicious merchant
49999,1160,2338,4605,3419,2024-11-30 14:53:21,DEPOSIT,383916.93,Bouake,1,Unknown device
50000,8952,17971,3898,5052,2025-10-20 17:48:43,TRANSFER,137108.56,San Pedro,0,
50001,3512,6985,4792,13295,2025-09-22 09:19:03,WITHDRAWAL,405699.91,Korhogo,0,
50002,4966,9916,2567,16655,2025-12-08 00:36:44,TRANSFER,271647.13,Bouake,0,
50003,3507,6978,1249,7595,2025-02-04 05:00:39,DEPOSIT,50049.94,Korhogo,0,
50004,9051,18191,4255,3158,2026-05-09 19:13:44,PAYMENT,493400.23,Yamoussoukro,0,
50005,1893,3822,2902,8833,2026-04-08 15:10:23,PAYMENT,543016.01,Yamoussoukro,0,
50006,8723,17498,1873,8829,2026-03-14 13:29:51,DEPOSIT,500789.71,Korhogo,0,
50007,6229,12452,1283,19341,2025-12-15 19:11:54,PAYMENT,663602.06,Korhogo,0,
50008,6329,12662,3268,13445,2026-03-14 19:22:08,PAYMENT,470996.94,Bouake,0,
50009,7280,14579,2789,11333,2025-04-07 21:05:06,PAYMENT,493404.16,Abidjan,0,
50010,1174,2373,263,12554,2025-11-21 18:44:05,TRANSFER,477403.94,Yamoussoukro,0,
50011,6182,12363,1175,6853,2025-06-20 01:22:06,DEPOSIT,619729.49,Korhogo,0,
50012,8603,17259,4692,10072,2026-01-13 13:08:12,DEPOSIT,365224.18,Korhogo,0,
50013,7385,14788,1539,10096,2025-06-18 15:28:55,TRANSFER,768401.29,Bouake,0,
50014,1567,3160,3474,3460,2026-07-09 00:29:13,TRANSFER,713726.87,San Pedro,0,
50015,9940,19990,3861,13968,2026-01-20 15:39:42,WITHDRAWAL,1069.38,Bouake,1,Unusual location
50016,51,87,4979,5596,2025-08-08 19:13:11,TRANSFER,173801.57,Yamoussoukro,0,
50017,8842,17746,4607,12289,2026-04-03 15:31:16,PAYMENT,46407.68,Abidjan,0,
50018,4477,8931,1520,1945,2025-08-05 04:51:03,DEPOSIT,878142.22,Bouake,0,
50019,8287,16642,4164,18062,2026-04-11 04:58:16,TRANSFER,204433.06,Bouake,0,
50020,530,1051,2371,5902,2026-07-26 14:37:45,WITHDRAWAL,760794.41,Abidjan,0,
50021,5121,10214,885,15108,2024-10-02 23:34:00,TRANSFER,759251.09,Abidjan,0,
50022,7009,14053,318,18767,2025-05-01 01:53:52,PAYMENT,581128.22,Yamoussoukro,0,
50023,1773,3584,3099,3391,2025-02-09 12:30:11,DEPOSIT,565364.36,Yamoussoukro,0,
50024,8620,17292,436,7010,2026-06-01 07:27:51,TRANSFER,957671.53,Yamoussoukro,0,
50025,1608,3249,1574,15446,2025-11-05 05:08:46,PAYMENT,661118.65,San Pedro,0,
50026,3221,6410,3666,2391,2024-08-15 09:43:12,PAYMENT,819599.73,Yamoussoukro,0,
50027,2889,5778,65,11116,2026-04-05 07:10:37,TRANSFER,269850.03,Yamoussoukro,0,
50028,5915,11825,4748,10437,2024-12-09 02:00:26,TRANSFER,177176.6,Abidjan,0,
50029,8093,16242,1227,18528,2024-12-07 00:40:13,TRANSFER,996107.44,Korhogo,0,
50030,9756,19627,4191,5329,2025-06-30 22:43:06,PAYMENT,540632.08,Bouake,0,
50031,4854,9695,1955,12202,2026-03-20 09:06:19,PAYMENT,552872.58,Bouake,0,
50032,8304,16678,3157,11885,2026-07-09 22:31:13,WITHDRAWAL,870773.84,Abidjan,0,
50033,4206,8389,3472,13019,2024-12-04 23:29:18,WITHDRAWAL,710494.38,Yamoussoukro,0,
50034,6373,12758,756,12579,2026-02-27 02:26:28,DEPOSIT,686726.48,Korhogo,0,
50035,1902,3834,3400,3430,2025-03-21 21:49:35,DEPOSIT,679853.56,Bouake,0,
50036,4937,9860,1887,10128,2025-07-27 02:52:40,PAYMENT,545925.38,Yamoussoukro,0,
50037,7689,15404,1356,3402,2026-02-16 21:07:30,TRANSFER,195324.43,Yamoussoukro,0,
50038,7930,15923,3424,9610,2026-03-28 07:42:08,DEPOSIT,151254.79,Korhogo,0,
50039,4104,8189,2327,9376,2025-01-30 11:40:52,PAYMENT,935340.12,Korhogo,0,
50040,1318,2650,3781,11151,2025-06-08 17:43:18,PAYMENT,437581.83,San Pedro,0,
50041,4025,8028,4681,8335,2025-04-08 23:16:56,TRANSFER,33188.14,Abidjan,0,
50042,9357,18806,1370,19429,2024-08-08 04:42:14,WITHDRAWAL,767207.61,Yamoussoukro,0,
50043,4904,9792,3477,14481,2024-09-02 03:14:45,TRANSFER,485860.85,Korhogo,0,
50044,7862,15766,2443,8998,2026-02-09 23:22:54,WITHDRAWAL,90959.7,Abidjan,0,
50045,7888,15824,2249,17059,2025-01-04 11:28:15,WITHDRAWAL,827261.51,Yamoussoukro,0,
50046,9654,19416,2812,246,2024-11-19 05:30:43,PAYMENT,720643.97,San Pedro,0,
50047,1762,3561,1155,3946,2025-11-12 23:17:15,WITHDRAWAL,855006.91,Yamoussoukro,0,
50048,8439,16943,1649,1208,2025-10-11 01:53:45,DEPOSIT,587911.5,Korhogo,0,
50049,5106,10185,2166,16186,2024-08-12 07:31:49,DEPOSIT,610901.72,Bouake,0,
50050,7952,15967,4817,18393,2025-10-20 07:23:15,WITHDRAWAL,86090.85,San Pedro,0,
50051,9493,19081,4783,18863,2024-08-29 10:19:04,PAYMENT,733704.4,Korhogo,0,
50052,3458,6891,661,12653,2026-01-28 03:12:17,DEPOSIT,809670.1,Yamoussoukro,0,
50053,5629,11256,2619,13221,2025-12-07 01:56:06,DEPOSIT,617755.01,Yamoussoukro,0,
50054,2756,5525,3131,1412,2024-09-12 03:38:45,PAYMENT,69451.48,Yamoussoukro,0,
50055,3945,7870,1308,10096,2025-07-01 18:14:59,WITHDRAWAL,480106.67,Yamoussoukro,0,
50056,6179,12355,3262,9367,2025-03-21 10:59:53,WITHDRAWAL,959338.72,Yamoussoukro,0,
50057,8140,16338,3104,15355,2026-05-16 07:07:20,PAYMENT,43841.48,San Pedro,0,
50058,3635,7229,1766,7296,2025-07-18 00:56:51,WITHDRAWAL,217537.36,Abidjan,0,
50059,1454,2922,4006,15863,2025-06-11 18:20:00,WITHDRAWAL,427962.42,San Pedro,0,
50060,5821,11630,3391,4108,2024-09-21 10:26:20,DEPOSIT,192219.78,Bouake,0,
50061,3935,7847,408,17361,2026-06-02 13:40:34,DEPOSIT,883149.94,Bouake,0,
50062,223,436,847,2709,2026-05-14 23:08:13,WITHDRAWAL,46076.84,Yamoussoukro,0,
50063,7895,15842,3943,17386,2025-12-13 21:20:59,WITHDRAWAL,658084.13,Bouake,0,
50064,6537,13092,2144,5914,2025-03-30 02:51:07,TRANSFER,77537.08,Bouake,0,
50065,5283,10545,932,7191,2025-03-21 20:10:13,TRANSFER,804525.35,Korhogo,0,
50066,1042,2099,4208,9539,2024-11-21 02:14:27,PAYMENT,227714.97,Abidjan,0,
50067,3292,6565,2169,13445,2025-07-16 17:46:10,PAYMENT,119573.97,San Pedro,0,
50068,6130,12261,1849,15693,2025-08-25 20:11:09,WITHDRAWAL,827853.18,Korhogo,0,
50069,9640,19386,472,254,2025-08-14 16:43:37,PAYMENT,954732.76,Yamoussoukro,0,
50070,2919,5836,1543,19763,2025-02-09 16:39:52,PAYMENT,231317.15,Abidjan,0,
50071,75,137,3682,10796,2026-05-15 23:48:41,PAYMENT,59564.51,Abidjan,0,
50072,1212,2448,1785,5082,2026-02-23 19:59:41,DEPOSIT,593316.2,San Pedro,1,Large amount
